14,17,14,17,14,17,14,17,14,14,17,17,14,17,14,14,14,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,17,17,14,14,14,14,14,14,14,14,14,14,17,14,14,14,14,14,14,14,14,14
15,15,15,15,15,15,15,16,31,15,16,16,15,15,16,15,16,16,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,16,16,16,16,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,16,16,16,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,31,31,31,31,31,16,31,31,31,31,31,31,31,31,31
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,22,22,22,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,83,83,83,83,83,83,83,26,83,83,83,26,26,26,83,83,26,83,83,83,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,26,26,26,83,83,26,83,26,26,26,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,26,26,26,130,130,26,26,29,130,29,29,29,29,29,29,29,29,29,29,29,29,130,130,130,130,130,130,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,29,29,29,29,29,83,83,83,83,83,83,131,83,83,83,131,131,131,83,83,131,83,83,83,131,131,131,130,26,26,26,26,26,26,26,131,131,131,131,131,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,131,131,130,130,131,130,29,29,83,131,83,131,131,131,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,130,130,130,130,132,130,130,27,132,130,27,27,27,27,27,27,27,27,27,27,27,132,132,132,132,132,132,132,132,130,130,132,130,132,132,132,132,132,132,132,132,132,130,130,130,130,130,130,130,27,27,27,27,27,132,132,132,132,132,132,96,130,130,130,96,96,96,96,96,96,130,130,132,96,96,96,96,130,130,130,130,130,130,130,96,96,96,96,96,132,132,132,132,132,130,130,130,130,130,130,132,132,132,132,132,132,132,96,96,96,130,130,132,27,27,132,96,130,96,96,96,130,130,130,96,96,132,132,132,132,132,132,132,132,130,130
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,25,22,22,131,131,25,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,131,131,131,131,22,22,22,22,22,22,22,131,22,22,22,131,131,131,22,22,131,22,22,131,131,131,131,131,97,97,97,97,97,97,97,131,131,131,131,131,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,131,131,131,131,131,131,131,22,22,131,22,131,131,131,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,31,31,31,28,31,31,31,31,31,31,31,31,31,31,31,31,132,132,132,132,132,132,132,132,31,31,31,31,132,132,132,132,132,132,132,132,132,31,31,31,31,31,31,31,31,31,31,31,31,31,132,132,132,132,132,24,31,31,31,24,24,24,31,31,132,31,31,132,132,24,24,24,31,31,31,31,31,31,31,24,24,24,24,31,132,132,132,132,132,31,31,31,31,31,31,132,132,132,132,132,132,132,31,24,24,24,31,132,31,31,132,24,31,24,24,31,31,31,31,31,31,132,132,31,31,31,31,132,132,31,31
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,132,132,132,132,132,132,132,27,132,27,27,27,27,27,27,27,27,27,27,27,27,132,132,132,132,132,132,132,132,132,27,132,132,132,132,132,132,132,132,132,132,132,27,27,27,27,27,27,27,27,27,27,27,27,132,132,132,132,132,132,132,27,27,27,132,132,132,132,132,132,27,27,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,27,27,27,27,27,27,132,132,132,132,132,132,132,132,132,132,132,132,132,27,27,132,132,27,132,132,132,27,27,27,132,132,132,132,132,132,132,132,132,132,27,27
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,23,23,23,23,23,23,23,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,83,30,30,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,30,30,30,30,30,83,83,83,83,83,83,23,83,83,83,23,23,23,83,83,83,83,83,83,83,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,23,23,23,23,23,30,30,30,83,23,83,23,23,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
32,32,32,32,32,32,32,32,32,32,32,31,32,32,31,31,31,31,31,31,29,29,29,29,31,29,29,31,31,29,29,31,32,32,31,31,31,31,31,31,31,31,31,31,29,31,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,29,29,31,31,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,30,30,30,30,30,30,30,30,30,19,19,19,19,19,19,19,19,19,19,30,30,30,30,27,30,30,27,27,30,30,30,30,30,19,19,19,19,19,19,19,27,27,27,27,27,27,27,30,30,30,30,30,30,30,27,27,30,30,30,30,30,30,30,30,30,30,30,30,19,19,19,19,19,19,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,27,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,27,30,30,27,19,19,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
8,8,8,8,8,8,8,8,8,8,8,8,8,8,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,33,8,30,30,30,8,8,8,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,8,8,8,8,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,8,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
10,10,10,10,10,10,10,10,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,39,39,39,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,39,39,39,39,39,39,39,39,39,39,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,39,11,11,11,11,11,11,39,39,39,11,11,11,11,11,11,11,11,11,11,39,11,11,11,11,11,11,11,11,11
37,37,37,37,37,37,37,37,37,37,37,37,37,37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,37,37,36,37,37,37,37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,37,37,37,37,37,37,37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,37,37,37,17,17,17,17,17,17,17,17,17,17,37,17,17,17,17,17,17,17,17,17
37,37,37,37,37,37,37,37,37,37,37,37,37,37,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,37,35,37,37,37,37,37,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,37,37,37,37,37,37,37,37,37,37,37,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,37,37,37,35,35,35,35,35,35,35,35,35,35,37,35,35,35,35,35,35,35,35,35
11,11,11,11,11,11,11,11,11,11,11,11,11,11,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,11,35,36,36,11,11,11,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,69,11,11,11,11,11,11,11,11,11,11,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,11,11,11,35,35,35,35,35,35,35,35,35,35,11,35,35,35,35,35,35,35,35,35
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,69,70,70,70,70,70,70,70,70,70,70,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,70,70,70,70,70,39,39,39,39,39,39,70,70,70,70,70,70,70,39,39,39,39,39,39,70,70,70,39,39,39,39,39,39,39,39,39,39,70,70,70,70,70,70,70,39,39,39
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,38,40,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,38,38,38,38,38,38,38,38,38,38,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38,38,38,34,34,34,34,34,34,38,38,38,38,38,38,38,34,34,34,34,34,34,38,38,38,34,34,34,34,34,34,34,34,34,34,38,38,38,38,38,38,34,34,34,34
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,42,43,43,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,132,43,43,132,132,132,132,43,43,43,43,43,43,43,132,43,132,132,132,132,132,132,43,43,43,43,43,43,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,43,43,43,43,43,43,132,132,132,132,132,43,43,43,43,43,43,43,132,132,132,132,132,132,132,43,43,132,132,132,132,132,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,45,41,45,45,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,41,41,41,41,45,45,45,45,45,45,45,46,45,45,45,46,46,46,46,46,46,46,45,46,46,46,41,41,41,41,41,41,41,41,41,46,46,46,46,41,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,41,41,41,41,41,41,41,45,45,46,45,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,46,45
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,44,44,44,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,41,41,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,41,41,41,41,41,41,41,41,44,44,44,44,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,41,41,41,41,41,41,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
